1111289.0800,1111709.0000,1111146.2000,1111513.3300,1567955820
1111510.9970,1111510.9970,1110577.0000,1111247.5678,1567955880
1111247.5678,1112192.0000,1111093.0612,1112071.0300,1567955940
1112087.8100,1112464.0000,1111939.8032,1112464.0000,1567956000
1112464.0000,1113615.2300,1112354.1890,1112830.0000,1567956060
1112830.0000,1112932.0100,1112240.4600,1112390.4600,1567956120
1112390.4600,1112446.5899,1112178.0000,1112222.8100,1567956180
1112235.0000,1112316.5500,1111752.1000,1112026.0000,1567956240
1111918.2250,1112522.0067,1111909.5800,1112431.8700,1567956300
1112431.8700,1112713.5862,1112361.9900,1112584.0600,1567956360
1112577.9900,1112940.1100,1111858.8900,1111997.8900,1567956420
1111913.6600,1112270.9900,1111913.6600,1111997.5300,1567956480
1112042.6300,1112354.0003,1111947.9300,1112188.0000,1567956540
1112247.2869,1112286.7700,1111847.7300,1112050.4200,1567956600
1111947.9900,1111947.9900,1111619.0000,1111744.0000,1567956660
1111744.0000,1111903.7546,1111222.9600,1111508.0000,1567956720
1111521.0800,1111752.5000,1111200.0000,1111612.7200,1567956780
1111612.7200,1111783.0000,1111228.0100,1111482.5200,1567956840
1111471.9535,1111588.1000,1111211.6923,1111211.6923,1567956900
1111211.6923,1111324.5935,1111200.0000,1111223.4975,1567956960
1111293.4800,1111321.4790,1110499.7233,1110779.0000,1567957020
1110854.9000,1111336.0000,1110671.1900,1111054.7685,1567957080
1110951.1511,1111221.2104,1110611.2606,1110763.7152,1567957140
1110856.5500,1111272.3625,1110610.4701,1111221.0000,1567957200
1111272.0000,1112245.1373,1110709.4395,1111706.1910,1567957260
1111716.0000,1112140.1700,1111716.0000,1111968.5600,1567957320
1111962.5068,1112012.5068,1111930.0000,1111951.7100,1567957380
1111940.8030,1112018.5600,1111673.0000,1111796.0700,1567957440
1111795.0700,1111970.7400,1111616.0000,1111791.0100,1567957500
1111735.0000,1112256.8276,1111684.0000,1112191.5500,1567957560
1112248.5847,1113033.0000,1112099.4800,1112620.7700,1567957620
1112632.0000,1112752.9100,1112336.0000,1112465.1400,1567957680
1112406.8300,1113039.0000,1112094.0000,1112094.0000,1567957740
1112095.0000,1112800.7300,1112095.0000,1112513.0000,1567957800
1112659.9800,1112659.9800,1112054.0000,1112114.0000,1567957860
1112062.3400,1112450.5000,1112017.4800,1112249.9384,1567957920
1112284.2900,1112516.0808,1112146.1010,1112467.0166,1567957980
1112467.0166,1113027.0000,1112320.7553,1112772.6493,1567958040
1112735.7800,1113384.9900,1112655.0000,1112832.7600,1567958100
1112723.1200,1113497.1152,1112629.0000,1113284.2973,1567958160
1113192.1100,1113540.0000,1112456.0000,1112780.5652,1567958220
1112830.5652,1113236.9800,1112330.0933,1112636.1996,1567958280
1112636.0100,1113095.0000,1112393.8614,1112961.8600,1567958340
1112961.8600,1113088.3404,1112719.7500,1112917.2161,1567962000
1112855.0500,1113326.6114,1111827.0000,1112603.5965,1567958520
1112603.5965,1112680.5703,1111476.3440,1111714.4300,1567958580
1111669.9200,1111785.0000,1110909.0000,1111337.0000,1567958640
1111262.7195,1111387.8100,1110674.0000,1111268.0000,1567958700
1111306.6800,1112841.3631,1111100.0000,1112721.0600,1567958760
1112820.0000,1115386.0000,1112820.0000,1114767.0000,1567958820
1114761.6300,1116829.2500,1114348.1600,1116023.9900,1567958880
1115835.5600,1116966.0000,1115678.0000,1116422.2300,1567958940
1116418.3900,1116935.9000,1115074.0000,1115384.0000,1567959000
1115541.2903,1115939.8200,1114268.0000,1114780.6000,1567959060
1114701.0700,1115257.1000,1114440.8215,1115055.7300,1567959120
1114794.7700,1115091.2400,1113702.5000,1114000.1000,1567959180
1114000.1000,1114309.0000,1113736.0000,1113742.0520,1567959240
1113817.5000,1114314.0000,1113817.5000,1114191.3510,1567959300
1114185.7538,1115092.1858,1114041.0100,1114599.6600,1567959360
1114599.6600,1114599.6600,1113563.8500,1113563.8500,1567959420
1113563.8500,1113869.7702,1112711.0000,1113030.6900,1567959480
1113355.5020,1113633.8230,1112759.0000,1112987.7000,1567959540
1112877.1400,1113419.7100,1112603.5100,1112888.0000,1567959600
1112805.6200,1112975.7800,1111936.0100,1112528.5400,1567959660
1112093.0000,1112473.2920,1110473.4500,1110954.2200,1567959720
1111023.3500,1112557.5900,1110738.3400,1111590.9720,1567959780
1111514.0000,1112110.0700,1110995.0000,1111419.1700,1567959840
1111274.6935,1111381.0700,1110475.0000,1110728.0000,1567959900
1110752.7200,1111342.3116,1110470.4900,1110997.1130,1567959960
1110973.7814,1111877.0000,1110369.0000,1111327.0000,1567960020
1111400.8400,1111767.0000,1110935.0000,1111623.7600,1567960080
1111726.0110,1113211.4000,1111455.0000,1112851.8200,1567960140
1112851.8200,1113145.3900,1112133.0000,1112162.0000,1567960200
1112124.0000,1112993.1100,1112015.0000,1112881.4419,1567960260
1112975.9200,1113033.2000,1112184.7626,1112268.6100,1567960320
1112217.0806,1112590.5100,1110814.0000,1111155.0000,1567960380
1111155.0000,1111549.1300,1110999.2200,1111221.5100,1567960440
1111064.3600,1111449.9000,1110710.5252,1111193.5100,1567960500
1111276.6100,1111276.6100,1110000.0000,1110000.0000,1567960560
1110121.4559,1110424.6017,1105000.0000,1110005.0000,1567960620
1109911.0000,1111637.0000,1109654.3800,1110555.0000,1567960680
1110568.1000,1111334.7700,1110008.0000,1110451.8600,1567960740
1110451.8600,1111452.0000,1109812.4300,1111159.6800,1567960800
1111159.6800,1112060.0000,1110751.7100,1111870.2700,1567960860
1111641.7375,1112452.0000,1110884.0000,1111763.6000,1567960920
1111763.6000,1112212.0000,1110874.7032,1111978.0000,1567960980
1111801.1950,1112176.9900,1111230.1333,1111230.1333,1567961040
1111230.1333,1111255.1333,1110521.0000,1110769.9500,1567961100
1110686.8818,1111985.8685,1110415.5700,1111982.9459,1567961160
1111665.0000,1111983.9540,1111120.6021,1111171.5251,1567961220
1111327.0300,1112842.0000,1111224.4200,1112625.0000,1567961280
1112625.0000,1114416.9100,1112509.4900,1112682.5660,1567961340
1112682.5660,1115172.0000,1112579.8500,1114788.3500,1567961400
1114815.6150,1114929.4200,1113757.1100,1113999.0000,1567961460
1113999.0000,1114200.8500,1113338.8962,1114001.0749,1567961520
1113953.5674,1114160.0000,1112848.0000,1112928.3000,1567961580
1112908.0000,1113091.6543,1112390.3200,1112707.3800,1567961640
1112685.7000,1113204.6000,1112448.8309,1112511.0000,1567961700
1112626.0000,1112757.3800,1112531.4100,1112692.1500,1567961760
1112682.0000,1112788.7400,1112263.3500,1112263.3500,1567961820
1112334.4903,1112799.4961,1112244.0000,1112798.4961,1567961880
1112774.6316,1113869.0000,1112699.6000,1113322.0000,1567961940
1113431.7000,1114557.0000,1113017.0000,1113447.9200,1567965600
1113447.9200,1113590.0000,1111287.0000,1112509.0000,1567962120
1112473.1000,1112623.0000,1111863.0100,1112623.0000,1567962180
1112623.0000,1112845.0000,1112563.3717,1112689.0000,1567962240
1112709.4500,1112729.7759,1111884.0300,1112361.5000,1567962300
1112505.1000,1112871.6110,1112419.6000,1112871.6110,1567962360
1112871.6110,1113422.9300,1112616.1000,1112821.6128,1567962420
1112689.0000,1113463.0252,1112627.6600,1112971.0100,1567962480
1112960.0000,1114115.0000,1112625.5800,1113871.6253,1567962540
1113968.9200,1114095.6600,1112676.5812,1113339.4420,1567962600
1113347.3800,1113999.0000,1113186.0000,1113186.0000,1567962660
1113186.0000,1113585.8593,1112948.7500,1113585.8593,1567962720
1113493.5000,1113493.5000,1112459.0000,1112549.3100,1567962780
1112549.3100,1113148.9800,1112459.0000,1112656.7000,1567962840
1112668.0270,1113060.0000,1112230.0000,1112890.4500,1567962900
1112859.3600,1112876.9054,1111856.9000,1112045.0000,1567962960
1111973.7205,1112898.0000,1111616.0000,1112777.0000,1567963020
1112710.2400,1113211.0500,1111061.0000,1111681.9900,1567963080
1111658.1000,1111783.7336,1110949.5000,1111154.0316,1567963140
1111154.0316,1111437.0000,1110957.0000,1110957.0000,1567963200
1110935.6100,1111089.0000,1110170.3000,1110491.9900,1567963260
1110491.9900,1110520.0000,1109536.4951,1110021.0000,1567963320
1109953.0400,1109953.0400,1109435.0000,1109676.0841,1567963380
1109665.0297,1110515.0000,1109320.0000,1110515.0000,1567963440
1110515.0000,1111330.0000,1110142.5000,1111052.5146,1567963500
1110986.5737,1111325.5400,1110107.4822,1110107.4822,1567963560
1110107.4822,1110401.6300,1110016.0000,1110378.9900,1567963620
1110371.0000,1110371.0000,1108584.0000,1109627.2216,1567963680
1109736.0800,1110817.0000,1109735.0000,1110320.0000,1567963740
1110435.7041,1110435.7041,1110020.0000,1110352.9900,1567963800
1110368.0000,1111149.9900,1110252.4600,1110941.1379,1567963860
1110899.4026,1111147.9900,1110287.0000,1110287.0000,1567963920
1110287.0000,1110998.0000,1110111.0000,1110759.4630,1567963980
1110772.0000,1111271.4600,1110688.3400,1111238.4600,1567964040
1111272.3700,1111838.0000,1111272.3700,1111441.3758,1567964100
1111441.3758,1111479.1300,1110152.1000,1110565.6700,1567964160
1110565.6700,1112031.0000,1110565.6700,1111924.9000,1567964220
1111870.4534,1111870.4534,1110331.0000,1110633.0000,1567964280
1110560.0861,1110959.0900,1110323.0000,1110777.9415,1567964340
1110804.0414,1111450.0000,1110777.9415,1111344.4868,1567964400
1111288.1360,1111449.9900,1110873.7900,1110873.7900,1567964460
1110873.7900,1110954.6744,1110205.8700,1110386.9200,1567964520
1110517.1300,1110909.0000,1110099.7400,1110630.5139,1567964580
1110630.5139,1111833.0600,1110630.1139,1111333.1100,1567964640
1111298.3700,1111373.0000,1110576.0000,1110798.0400,1567964700
1110677.8700,1111052.0000,1110251.9600,1110663.0000,1567964760
1110663.0000,1111320.8000,1110306.1200,1110567.9978,1567964820
1110695.7500,1110822.0000,1110214.2300,1110336.0000,1567964880
1110336.0000,1110633.1758,1110155.5000,1110232.9300,1567964940
1110285.4100,1111197.9000,1110076.2536,1110465.6626,1567965000
1110623.0000,1110623.0000,1110012.1000,1110475.1764,1567965060
1110482.5100,1110563.8800,1109758.4800,1110361.6251,1567965120
1110445.0000,1110732.0000,1110445.0000,1110582.9600,1567965180
1110496.5751,1110573.7400,1110141.9131,1110227.5950,1567965240
1110293.4577,1110392.6200,1109833.3600,1109951.8600,1567965300
1109865.0700,1110227.4800,1109494.3300,1109654.6300,1567965360
1109654.6300,1110115.7193,1109094.5000,1109094.5000,1567965420
1109032.0000,1109576.3070,1109032.0000,1109432.4600,1567965480
1109492.5200,1109636.1900,1109157.4735,1109597.6800,1567965540
1109441.7000,1110714.7426,1109249.6300,1109819.0000,1567969200
1110016.2000,1110300.1000,1109087.0000,1109855.9900,1567965720
1109855.9900,1109882.0000,1109327.0000,1109546.2360,1567965780
1109450.3305,1109984.7400,1109320.0000,1109936.8200,1567965840
1109805.5700,1110261.8985,1109805.5700,1110174.9300,1567965900
1110175.0300,1110334.0000,1109136.2932,1109450.0300,1567965960
1109450.0300,1110394.5200,1109334.7900,1110060.4300,1567966020
1110169.2400,1110430.0000,1110050.0100,1110227.1900,1567966080
1110129.9668,1110201.1900,1109615.0000,1109615.0000,1567966140
1109615.0000,1110152.9500,1109580.6200,1110034.3200,1567966200
1110126.4685,1110504.5100,1110073.7481,1110504.5100,1567966260
1110499.5100,1110540.3400,1109961.0000,1109961.0000,1567966320
1109922.0000,1110370.0000,1109311.0000,1110303.7000,1567966380
1110377.5800,1111633.0000,1110356.3800,1111200.0000,1567966440
1111245.0100,1111469.9900,1110844.0000,1110883.0000,1567966500
1110965.1996,1111602.0000,1110844.0000,1110921.0840,1567966560
1110946.6000,1111780.0000,1110946.5000,1111256.1650,1567966620
1111553.0000,1111646.0800,1111179.5500,1111215.4012,1567966680
1111372.5400,1111673.7237,1111049.0000,1111394.0400,1567966740
1111408.6300,1111655.9900,1111196.0600,1111256.1650,1567966800
1111256.1650,1111728.0000,1111196.0500,1111256.1650,1567966860
1111728.0000,1111936.9100,1111206.1650,1111256.1650,1567966920
1111256.1650,1111749.0000,1111138.0000,1111256.1650,1567966980
1111256.1650,1111300.0000,1111249.0000,1111256.1650,1567967040
1111256.1650,1111781.8100,1111160.0000,1111255.1000,1567967100
1111243.1300,1111255.0000,1111193.1200,1111227.2000,1567967160
1111213.9600,1111585.9900,1111160.0000,1111256.1650,1567967220
1111256.1650,1111373.2200,1110735.2700,1111069.2400,1567967280
1111056.1000,1111749.8100,1111053.1900,1111749.8100,1567967340
1111766.9155,1111963.0000,1111570.2404,1111711.3100,1567967400
1111750.3300,1111865.2800,1111570.2404,1111570.2404,1567967460
1111570.2404,1111783.3634,1111411.7952,1111656.0000,1567967520
1111687.5480,1111687.5480,1111470.4059,1111562.8720,1567967580
1111600.0000,1111686.5480,1111269.0000,1111269.0000,1567967640
1111262.1000,1111318.0977,1110038.0000,1110298.1865,1567967700
1110298.1865,1110481.0447,1109543.0000,1109648.9900,1567967760
1109648.9900,1110200.4400,1109468.2200,1110188.0860,1567967820
1110169.8100,1110330.0000,1109700.0000,1109717.0000,1567967880
1109700.0000,1109927.6300,1109516.0900,1109613.7021,1567967940
1109566.9000,1109662.1050,1109286.4100,1109635.7755,1567968000
1109549.5099,1110374.0000,1109514.0000,1109901.5256,1567968060
1110040.4800,1110040.4800,1109556.6800,1109560.0300,1567968120
1109540.1872,1109607.4800,1109063.0000,1109344.9100,1567968180
1109357.7700,1109491.4700,1109196.2107,1109196.2107,1567968240
1109196.2107,1109434.9800,1108195.0000,1108195.0000,1567968300
1108236.4410,1109038.6550,1107765.0000,1109038.6550,1567968360
1109070.4300,1109316.5618,1108861.0000,1109080.7800,1567968420
1109128.3000,1109569.5800,1108749.0000,1109467.7751,1567968480
1109392.4200,1109670.0000,1108604.8400,1108702.0000,1567968540
1108604.8400,1108883.0000,1108520.0000,1108654.5000,1567968600
1108723.0000,1108723.0000,1105698.0000,1106690.1600,1567968660
1107456.0000,1107461.6265,1104597.5961,1106427.1100,1567968720
1106747.9350,1107470.0000,1105942.0000,1106524.0611,1567968780
1106619.9200,1107032.9000,1105592.0000,1106701.0000,1567968840
1106701.0000,1107075.5624,1106249.1447,1106749.9000,1567968900
1106612.9700,1106679.8000,1105493.0000,1106077.3300,1567968960
1106009.0851,1106730.4712,1105510.2737,1106601.4586,1567969020
1106601.4586,1107587.0000,1106180.0000,1106218.0300,1567969080
1106239.0000,1107126.0000,1106162.1000,1106816.3147,1567969140
1106826.0000,1107369.0000,1106177.0000,1106542.0000,1567972800
1106543.0000,1108534.0000,1104638.0000,1107900.2500,1567969320
1107733.0100,1108433.5000,1106580.0000,1107726.0000,1567969380
1107645.0100,1108533.0000,1107289.0100,1107600.4219,1567969440
1107380.2200,1108277.8237,1107087.0200,1107586.2100,1567969500
1107420.7700,1107624.3600,1106609.6095,1106996.3863,1567969560
1106997.9900,1107857.9000,1106910.0000,1107298.6900,1567969620
1107464.5766,1107562.9900,1106471.0000,1107562.9900,1567969680
1107562.9900,1107689.5200,1106381.9100,1107689.5200,1567969740
1107711.0000,1107965.7186,1107265.0000,1107965.7186,1567969800
1107752.0000,1108191.9900,1107488.0100,1107897.8446,1567969860
1107786.1000,1108018.9471,1107774.6338,1107858.3600,1567969920
1107801.5600,1108135.5550,1106736.3865,1107134.7267,1567969980
1107232.1900,1107866.1444,1107232.1900,1107562.7073,1567970040
1107741.8144,1108407.9900,1107635.4000,1107936.4800,1567970100
1107915.3047,1108348.0000,1107758.6100,1108302.9100,1567970160
1108083.3400,1108329.1300,1107789.0100,1108100.8953,1567970220
1108069.8058,1109253.9100,1107773.8900,1108515.9191,1567970280
1108746.8623,1108962.5000,1108129.8475,1108408.3219,1567970340
1108408.3219,1108724.5800,1107814.0000,1107967.8900,1567970400
1107967.8900,1108662.0000,1107872.8800,1108653.6712,1567970460
1108653.6712,1108653.6712,1108104.0000,1108104.0000,1567970520
1108105.0000,1108372.4419,1108006.3700,1108274.4172,1567970580
1108211.2200,1108245.0000,1107815.6000,1107912.8058,1567970640
1107912.8058,1108141.5411,1107583.0000,1107817.4200,1567970700
1107817.3200,1108121.0000,1107817.3200,1108061.1054,1567970760
1108082.8547,1108082.8547,1107155.6500,1107455.9655,1567970820
1107423.5183,1108549.0000,1107420.6274,1108140.0000,1567970880
1108140.0000,1108178.8400,1107555.8768,1107555.8768,1567970940
1107555.8768,1108828.0700,1107555.8768,1108762.9100,1567971000
1108823.3800,1108871.0000,1108423.3590,1108473.3590,1567971060
1108457.7990,1108970.7800,1108457.7990,1108970.7800,1567971120
1108970.7800,1109000.0000,1108402.0000,1108492.1300,1567971180
1108477.1031,1108621.9500,1107411.2100,1107836.6000,1567971240
1107837.0000,1107837.0000,1107487.2400,1107550.6400,1567971300
1107538.5723,1108024.0000,1107538.5723,1107931.0900,1567971360
1107900.3820,1107900.3820,1107457.0000,1107457.0000,1567971420
1107533.8500,1107726.9400,1107376.0000,1107530.6100,1567971480
1107514.1553,1107771.8400,1107376.0000,1107577.8181,1567971540
1107577.8181,1107686.0000,1107320.7600,1107599.0000,1567971600
1107588.6783,1107600.0000,1107416.4800,1107511.0000,1567971660
1107514.8156,1107600.0000,1107352.0714,1107500.2800,1567971720
1107423.8748,1107423.8748,1107050.6904,1107229.3040,1567971780
1107221.9490,1107266.5385,1106486.0000,1106963.2400,1567971840
1106970.0000,1107600.0000,1106970.0000,1107504.8671,1567971900
1107528.2900,1107530.6600,1106967.9300,1106967.9300,1567971960
1107031.9805,1107455.9600,1107031.9805,1107455.9600,1567972020
1107414.3587,1107932.0500,1107390.4600,1107683.9100,1567972080
1107665.8078,1107665.8078,1107452.6915,1107453.6915,1567972140
1107492.9900,1107533.2100,1107398.4419,1107513.0800,1567972200
1107456.9468,1107670.2496,1107456.9468,1107604.5657,1567972260
1107604.5657,1107604.5657,1106169.0000,1106464.7100,1567972320
1106464.7100,1107791.0400,1106169.0000,1107707.0400,1567972380
1107487.3963,1107707.0400,1107070.0000,1107279.0000,1567972440
1107341.5990,1107627.7300,1106912.1300,1107098.0700,1567972500
1107262.0000,1107262.0000,1106032.0000,1106762.2400,1567972560
1106636.0000,1106859.9900,1106178.0912,1106520.2400,1567972620
1106520.2400,1106588.0000,1106189.8000,1106422.8966,1567972680
1106422.8966,1106994.0000,1106148.7800,1106770.4200,1567972740
1106770.4200,1106770.4200,1105974.0000,1106404.0000,1567976400
1106158.3400,1106770.2200,1105774.0500,1106486.4300,1567972920
1106508.8350,1106977.1300,1106440.5300,1106529.0000,1567972980
1106461.0000,1106675.4500,1106314.0000,1106364.7832,1567973040
1106462.0000,1106834.0000,1106259.0000,1106646.1000,1567973100
1106721.4500,1108160.0000,1106721.4500,1107585.0900,1567973160
1107655.0200,1108067.5000,1107340.0100,1107768.0000,1567973220
1107682.0000,1107985.0000,1107474.0000,1107985.0000,1567973280
1107962.6900,1107962.6900,1107481.0000,1107532.0000,1567973340
1107502.0000,1109942.0000,1107502.0000,1108398.0000,1567973400
1108417.4200,1109170.0000,1107971.6300,1108964.2000,1567973460
1109120.0000,1109229.9400,1108567.0000,1108928.4600,1567973520
1108933.8600,1109506.0000,1108678.0000,1108980.0000,1567973580
1108956.0000,1109547.0000,1108369.1600,1108635.9900,1567973640
1108381.0000,1109072.0000,1108381.0000,1108668.9100,1567973700
1108752.4426,1109546.5200,1108639.0000,1109316.6500,1567973760
1109419.4208,1109563.0679,1108976.0000,1108976.0000,1567973820
1108986.0000,1108992.9800,1108483.0000,1108840.7300,1567973880
1108840.7300,1108994.8100,1108091.0200,1108470.0000,1567973940
1108470.0000,1108843.0000,1108455.0300,1108746.7587,1567974000
1108739.1400,1109064.3457,1108390.0200,1109043.9427,1567974060
1109043.9427,1109157.4100,1108811.1600,1109157.4100,1567974120
1109157.4100,1109162.0000,1108378.0200,1108595.0000,1567974180
1108594.0000,1109028.0000,1108463.7808,1108844.1706,1567974240
1108848.4900,1109029.9900,1108721.6250,1108902.2665,1567974300
1108893.4645,1109142.0000,1108678.0800,1109136.8879,1567974360
1109086.8000,1109244.0500,1108256.0000,1108256.0000,1567974420
1108256.0000,1108340.3400,1107273.2700,1107293.4300,1567974480
1107293.4300,1107847.0000,1107193.0000,1107847.0000,1567974540
1107777.8591,1107777.8591,1107018.0000,1107043.0000,1567974600
1107043.0000,1107627.0000,1106977.0300,1107417.2186,1567974660
1107419.9000,1107626.0000,1107327.0000,1107465.8272,1567974720
1107508.4100,1107705.9400,1107481.6765,1107652.9400,1567974780
1107659.0000,1107876.0000,1107282.7300,1107741.9900,1567974840
1107629.4700,1107900.0000,1107624.4900,1107838.0000,1567974900
1107900.0000,1107993.0000,1107644.0200,1107819.7013,1567974960
1107858.4062,1108000.0000,1107736.4346,1107861.3298,1567975020
1107773.5500,1107892.2729,1107773.4500,1107850.0000,1567975080
1107850.0000,1108580.0000,1107850.0000,1108459.4288,1567975140
1108459.4288,1108564.5007,1108364.0000,1108401.5099,1567975200
1108408.7300,1108692.0000,1108266.0000,1108692.0000,1567975260
1108692.0000,1109078.4312,1108374.0000,1108481.8600,1567975320
1108374.0000,1108374.0000,1107912.7300,1108022.7300,1567975380
1108046.7300,1108081.0000,1107562.8300,1107674.3158,1567975440
1107796.9000,1108404.3700,1107674.3158,1108033.2010,1567975500
1108034.2010,1108102.1961,1107262.0000,1107504.0000,1567975560
1107479.0000,1107479.0000,1106481.0000,1106946.3900,1567975620
1106929.7900,1107265.0000,1106717.0000,1106844.9352,1567975680
1106919.0091,1106922.0000,1106192.2300,1106834.8000,1567975740
1106775.0000,1107323.1300,1106545.0000,1107072.0000,1567975800
1107217.5075,1107217.5075,1106563.4056,1106580.8900,1567975860
1106567.5000,1106848.1200,1106545.0000,1106836.0000,1567975920
1106847.1200,1107013.0000,1106801.5500,1106801.5500,1567975980
1106929.7093,1107098.7700,1106612.2240,1106730.5500,1567976040
1106768.2868,1107082.0000,1106475.0000,1106559.1800,1567976100
1106402.8300,1106839.0000,1104250.0000,1105490.0000,1567976160
1105747.3400,1107037.1300,1105657.1600,1106263.0000,1567976220
1106254.0000,1106816.5800,1106142.6500,1106682.5306,1567976280
1106576.9300,1108150.0000,1106514.0000,1108034.4800,1567976340
1108032.5200,1108346.9600,1107333.0000,1108080.0000,1567980000
1108214.7700,1108436.6000,1106814.0000,1106894.0000,1567976520
